,Observation,date,lat,lon,station,Forecast
871,343.0,2020-09-21 12:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
872,343.0,2020-09-21 12:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
873,343.0,2020-09-21 13:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
874,349.0,2020-09-21 13:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
875,343.0,2020-09-21 13:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
876,343.0,2020-09-21 13:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
877,343.0,2020-09-21 14:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
878,337.0,2020-09-21 14:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
879,343.0,2020-09-21 14:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
880,343.0,2020-09-21 14:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
881,343.0,2020-09-21 15:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
882,343.0,2020-09-21 15:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
883,343.0,2020-09-21 15:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
884,343.0,2020-09-21 15:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
885,343.0,2020-09-21 16:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
886,343.0,2020-09-21 16:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
887,343.0,2020-09-21 16:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
888,343.0,2020-09-21 16:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
889,343.0,2020-09-21 17:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
890,343.0,2020-09-21 17:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
891,343.0,2020-09-21 17:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
892,343.0,2020-09-21 17:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
893,343.0,2020-09-21 18:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
894,343.0,2020-09-21 18:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
895,343.0,2020-09-21 18:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
896,343.0,2020-09-21 18:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
897,337.0,2020-09-21 19:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
898,343.0,2020-09-21 19:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
899,337.0,2020-09-21 19:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
900,337.0,2020-09-21 19:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
901,337.0,2020-09-21 20:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
902,337.0,2020-09-21 20:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
903,337.0,2020-09-21 20:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
904,337.0,2020-09-21 20:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
905,337.0,2020-09-21 21:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
906,337.0,2020-09-21 21:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
907,337.0,2020-09-21 21:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
908,337.0,2020-09-21 21:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
909,332.0,2020-09-21 22:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
910,332.0,2020-09-21 22:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
911,332.0,2020-09-21 22:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
912,332.0,2020-09-21 22:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
913,332.0,2020-09-21 23:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
914,332.0,2020-09-21 23:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
915,326.0,2020-09-21 23:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
916,337.0,2020-09-21 23:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
917,332.0,2020-09-22 00:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
918,326.0,2020-09-22 00:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
919,332.0,2020-09-22 00:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
920,326.0,2020-09-22 00:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
921,332.0,2020-09-22 01:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
922,326.0,2020-09-22 01:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
923,332.0,2020-09-22 01:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
924,332.0,2020-09-22 01:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
925,326.0,2020-09-22 02:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
926,332.0,2020-09-22 02:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
927,332.0,2020-09-22 02:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
928,326.0,2020-09-22 02:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
929,332.0,2020-09-22 03:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
930,332.0,2020-09-22 03:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
931,332.0,2020-09-22 03:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
932,332.0,2020-09-22 03:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
933,332.0,2020-09-22 04:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
934,332.0,2020-09-22 04:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
935,332.0,2020-09-22 04:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
936,332.0,2020-09-22 04:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
937,332.0,2020-09-22 05:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
938,326.0,2020-09-22 05:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
939,332.0,2020-09-22 05:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
940,332.0,2020-09-22 05:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
941,332.0,2020-09-22 06:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
942,326.0,2020-09-22 06:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
943,332.0,2020-09-22 06:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
944,326.0,2020-09-22 06:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
945,332.0,2020-09-22 07:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
946,332.0,2020-09-22 07:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
947,332.0,2020-09-22 07:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
948,332.0,2020-09-22 07:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
949,332.0,2020-09-22 08:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
950,332.0,2020-09-22 08:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
951,332.0,2020-09-22 08:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
952,332.0,2020-09-22 08:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
953,332.0,2020-09-22 09:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
954,337.0,2020-09-22 09:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
955,332.0,2020-09-22 09:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
956,337.0,2020-09-22 09:45:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
957,337.0,2020-09-22 10:00:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
958,337.0,2020-09-22 10:15:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
959,337.0,2020-09-22 10:30:00-06:00,44.08242,-115.61313,South Fork Payette at Lowman,
960,,2020-09-22 10:44:10.000211,44.08242,-115.61313,South Fork Payette at Lowman,337.0
961,,2020-09-23 10:44:10.000211,44.08242,-115.61313,South Fork Payette at Lowman,339.24481201171875
962,,2020-09-24 10:44:10.000211,44.08242,-115.61313,South Fork Payette at Lowman,344.5538024902344
963,,2020-09-25 10:44:10.000211,44.08242,-115.61313,South Fork Payette at Lowman,349.81744384765625
964,,2020-09-26 10:44:10.000211,44.08242,-115.61313,South Fork Payette at Lowman,353.0545349121094
965,,2020-09-27 10:44:10.000211,44.08242,-115.61313,South Fork Payette at Lowman,355.08258056640625
966,,2020-09-28 10:44:10.000211,44.08242,-115.61313,South Fork Payette at Lowman,355.8908386230469
